EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
277954,TUTUILA (ZONE), ,03/11/2011,400,Tsunami, , ,0,0,0,0,XX,SST-11, ,47673,Z,2,ASO,0,0,Other Federal Agency, , , , , , , , ,03/11/2011,1100, , , , ,"","A 9.1 magnitude earthquake near Japan generated tsunami waves across the Pacific. A tide gage at the Pago Pago bay recorded tsunami waves peaking to near 3.5 feet. During high tides in the afternoon, local wave energy came over land and across the Pago Plaza on the Island of Tutuila after the cancellation of the tsunami warning. No injuries or fatalities reported.",17
282798,KONA (ZONE), ,03/11/2011,430,Tsunami, , ,0,0,14200000,0,HI,HST-10, ,48428,Z,23,HFO,0,0,Newspaper, , , , , , , , ,03/11/2011,630, , , , ,"","A major undersea earthquake off Japan caused a Pacific-wide tsunami that affected the Hawaiian Islands.  The west side of the Big Island received the most effects, where three hotels had extensive damage.  One of the resorts had to close permanently because of the severity of the inundation.  The other isles received lesser effects from the tsunami, though there were damages on Oahu, Molokai, and Maui. There were no reports of serious injuries.",18
281655,CURRY COUNTY COAST (ZONE), ,03/11/2011,711,Tsunami, , ,0,0,7500000,0,OR,PST-8, ,48229,Z,22,MFR,0,0,State Official, , , , , , , , ,03/12/2011,0, , , , ,"The first of a series of surges caused by the tsunami struck Port Orford at 07:11 PDT.  The maximum recorded amplitude was 2.02 meters which occurred around the seventh surge.  On the US West Coast, the only station that recorded a higher surge was Crescent City CA with a 2.47m amplitude. The surges gradually subsided during the next few days.  Major damage occurred at the Brookings Harbor, where 40% of the floating docks were destroyed and many boats were damaged or destroyed.  Docks, pilings, and channel buoys were also damaged at Gold Beach OR.  Four men were pulled into the ocean at Pistol River.  Two were rescued while the other two made it back to shore on their own.","A catastrophic earthquake measuring 9.0 on the Richter scale occurred just off the coast of Japan on 03/11/2011.  This earthquake generated a Pacific-wide tsunami.  This tsunami struck the US west coast late in the morning on 03/11/2011.  No loss of life occurred in Oregon, but several ports and the boats in them were damaged.",19
281657,SOUTH CENTRAL OREGON COAST (ZONE), ,03/11/2011,715,Tsunami, , ,0,0,0,0,OR,PST-8, ,48229,Z,21,MFR,0,0,State Official, , , , , , , , ,03/12/2011,0, , , , ,"The first of a series of surges caused by the tsunami struck Charleston Harbor at 07:15 PDT.  The maximum recorded amplitude was 72 centimeters which occurred on the fifth and ninth surges. The surges gradually subsided during the next few days.  Charleston Harbor sustained minor damage, but at least six boats broke loose from their moorings.  Minor damage was reported to a boat and dock in Winchester Bay.","A catastrophic earthquake measuring 9.0 on the Richter scale occurred just off the coast of Japan on 03/11/2011.  This earthquake generated a Pacific-wide tsunami.  This tsunami struck the US west coast late in the morning on 03/11/2011.  No loss of life occurred in Oregon, but several ports and the boats in them were damaged.",20
304117,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,03/11/2011,748,Tsunami, , ,0,0,1800000,0,CA,PST-8, ,49300,Z,530,MTR,0,0,Emergency Manager, , , , , , , , ,03/11/2011,2300, , , , ,"Moss Landing Harbor sustained damages to docks and harbor structures during the tsunami.","At 10:46 pm on March 10, 2011, a magnitude 8.9 earthquake struck near the coast of Honshu, Japan. The earthquake generated a tsunami significantly affecting California on March 11, 2011.",21
288763,SAN FRANCISCO PENINSULA COAST (ZONE), ,03/11/2011,847,Tsunami, , ,0,0,154000,0,CA,PST-8, ,49300,Z,509,MTR,0,0,State Official, , , , , , , , ,03/13/2011,345, , , , ,"A tsunami affected the San Mateo County coast. A preliminary damage assessment was conducted due to the response, but no physical damage reported.","At 10:46 pm on March 10, 2011, a magnitude 8.9 earthquake struck near the coast of Honshu, Japan. The earthquake generated a tsunami significantly affecting California on March 11, 2011.",22
288760,NORTHERN MONTEREY BAY (ZONE), ,03/11/2011,848,Tsunami, , ,0,0,26600000,0,CA,PST-8, ,49300,Z,529,MTR,0,0,State Official, , , , , , , , ,03/13/2011,300, , , , ,"A tsunami impacted Santa Cruz...in particular Santa Cruz Harbor. Impacts included: eighteen vessels sunk, four vessels capsized, 100+ vessels with either superficial damage or waiting to be assessed, oil sheen on the water and serious damage to harbor facilities.","At 10:46 pm on March 10, 2011, a magnitude 8.9 earthquake struck near the coast of Honshu, Japan. The earthquake generated a tsunami significantly affecting California on March 11, 2011.",23
288765,SAN FRANCISCO BAY SHORELINE (ZONE), ,03/11/2011,912,Tsunami, , ,0,0,50000,0,CA,PST-8, ,49300,Z,508,MTR,0,0,Newspaper, , , , , , , , ,03/12/2011,1400, , , , ,"At the Berkeley Marina the tsunami damaged six boat slips, three docks, and snapped a wooden piling.","At 10:46 pm on March 10, 2011, a magnitude 8.9 earthquake struck near the coast of Honshu, Japan. The earthquake generated a tsunami significantly affecting California on March 11, 2011.",24
295299,REDWOOD COAST (ZONE), ,03/11/2011,930,Tsunami, , ,1,0,3000000,0,CA,PST-8, ,50186,Z,1,EKA,0,0,NWS Storm Survey, , , , , , , , ,03/13/2011,0, , , , ,"Surges in Crescent City harbor caused damage to docks and coastal infrastructure and sank numerous fishing boats.  The damage was primarily caused by the high velocity current.","On March 10, a 9.1 earthquake off the west coast of Japan caused a tsunami that traveled across the Pacific Ocean in roughly ten hours.  The first waves arrived on the coast of northern California around 9:30 a.m. on March 11 and continued for over three days.  The largest amplitude wave arrived at approximately 10:30 a.m. on March 11 and measured approximately 8 feet in Crescent City, California. The maximum amplitude wave coincided with a relatively small 0.3 foot astronomical tide.  This resulted in a total water depth of approximately 8.3 feet above mean sea level which did not inundate any land surface.  The high velocity current associated with this maximum amplitude wave resulted in the majority of damage reported.  The highest overall water height occurred at 2:00 a.m. the following morning when a 3 foot tsunami wave coincided with a 6 foot astronomical tide.  The resultant overall water height of approximately 9 feet inundated a state highway but did not cause any damages.",25
295300,MENDOCINO COAST (ZONE), ,03/11/2011,930,Tsunami, , ,0,0,4000000,0,CA,PST-8, ,50186,Z,2,EKA,0,0,NWS Storm Survey, , , , , , , , ,03/13/2011,0, , , , ,"Surges in Noyo Harbor caused damage to docks but did not sink any fishing boats.  The damage was primarily caused by the high velocity current.","On March 10, a 9.1 earthquake off the west coast of Japan caused a tsunami that traveled across the Pacific Ocean in roughly ten hours.  The first waves arrived on the coast of northern California around 9:30 a.m. on March 11 and continued for over three days.  The largest amplitude wave arrived at approximately 10:30 a.m. on March 11 and measured approximately 8 feet in Crescent City, California. The maximum amplitude wave coincided with a relatively small 0.3 foot astronomical tide.  This resulted in a total water depth of approximately 8.3 feet above mean sea level which did not inundate any land surface.  The high velocity current associated with this maximum amplitude wave resulted in the majority of damage reported.  The highest overall water height occurred at 2:00 a.m. the following morning when a 3 foot tsunami wave coincided with a 6 foot astronomical tide.  The resultant overall water height of approximately 9 feet inundated a state highway but did not cause any damages.",26
292183,SAN DIEGO COUNTY COASTAL AREAS (ZONE), ,03/11/2011,1600,Tsunami, , ,0,0,250000,0,CA,PST-8, ,49745,Z,43,SGX,0,0,Newspaper, , , , , , , , ,03/12/2011,200, , , , ,"Mission Bay saw the first tsunami surge around 0915 PST and continued to experience surges every 1.5 to 2 hours. These surges broke apart a bait barge and sent 8 of its 26 bait boxes into the bay where they were lost.","A magnitude 9.1 earthquake struck Japan on March 10th, sending a tsunami toward the west coast of the U.S. The tsunami arrived in Southern California in the form of a series of tidal surges, the first observed around 9 am March 11th. The main damage was one bait barge in Mission Bay that broke loosed by the strong currents and superficial damage to a few nearby boats as a result. Surge amplitudes of 2 feet at San Diego and 1.7 feet at La Jolla were measured, as well as a maximum difference in water level near 4 feet at San Diego (surge and retreat). The peak surge at San Diego was at 1 am March 12 when a barge was reported to break loose again in Mission Bay. The beaches did have a tsunami warning posted and a lot of people gathered to observed despite the lifeguards warning. Media coverage was extensive with live helicopter footage during the morning of the 11th, and frequent break-ins for live beach coverage from Orange to San Diego Counties.",27
457968,DELAWARE BEACHES (ZONE), ,06/13/2013,1000,Tsunami, , ,0,0,0,0,DE,EST-5, ,75873,Z,4,PHI,0,0,WLON, , , , , , , , ,06/13/2013,1200, , , , ,"","A meteotsunami believed to have been caused by the passing of a weak end derecho moving off the Delaware coast occurred around Noon EDT on the 13th. The weak end derecho moved off the Delaware coast at about 11 a.m. EDT on the morning of the 13th. The surface pressure fluctuation caused by this phenomenon was believed to have triggered it. The tsunami measured approximately five inches at Lewes.  No damage or injuries were reported along the Delaware Coast.  ||Other meteotsunamis occurred along the east coast in Boothbay Harbor, Maine in 2008 and in Daytona Beach, Florida in 1992.",28
457964,EASTERN CAPE MAY (ZONE), ,06/13/2013,1400,Tsunami, , ,0,0,0,0,NJ,EST-5, ,74076,Z,24,PHI,0,0,WLON, , , , , , , , ,06/13/2013,1700, , , , ,"","A meteotsunami believed to have been caused by the passing of a weak end derecho off the New Jersey coast occurred during the afternoon of the 13th. An ocean wave associated with it injured a father and his son at Barnegat Inlet (Ocean County). The tidal departure caused by the meteotsunami ranged from three inches to one foot along the New Jersey coast, but some rough surf and higher waves occurred at the time of its occurrence.||The meteotsunami was believed induced by a weak end derecho that moved off the New Jersey coast at about 11 a.m. EDT on the morning of the 13th. The surface pressure fluctuation caused by this phenomenon was believed to have triggered it. The worst reported incident with the meteotsunami occurred in Ocean County at Barnegat Inlet at around 330 p.m. EDT on the 13th. A man was spear fishing near the mouth of Barnegat Inlet, just south of a submerged northern breakwater.  The outgoing tide (high tide was at about Noon EDT) was amplified by strong currents which carried divers over the submerged breakwater (normally 3-4 feet deep). This strong outrush continued for about two minutes and eventually the rocks in the submerged breakwater were exposed.  At this point, the eyewitness noticed a large wave coming in, approximately six feet peak-to-trough and spanned across the inlet. The upper two feet of the wave was breaking. This wave occurred in conjunction with a reversal of the current such that even though the tide was receding, a strong surge was entering the inlet. This surge carried the divers back over the submerged reef and into the inlet from where they were rescued. On the south jetty, three people were swept off the rocks which were 5 to 6 feet above sea level at the time into the ocean on the beach side of the jetty.  A father and son were injured and required medical treatment.  Both made it to shore on their own. The father suffered rib injuries and a punctured lung and was flown by helicopter to Jersey South Hospital. The 10-year-old son suffered a cut leg and cheek and was taken by ambulance  to Southern Ocean Medical Center.  The ambulance the boy was in, was involved in a traffic accident on the way to the hospital. The driver was injured, but the boy was not hurt further in the crash. There was no more strong wave activity after about five minutes. ||Other meteotsunamis have occurred along the east coast in Boothbay Harbor. Maine in 2008 and in Daytona Beach, Florida in 1992.",29
457963,EASTERN MONMOUTH (ZONE), ,06/13/2013,1430,Tsunami, , ,0,0,0,0,NJ,EST-5, ,74076,Z,14,PHI,0,0,WLON, , , , , , , , ,06/13/2013,1530, , , , ,"","A meteotsunami believed to have been caused by the passing of a weak end derecho off the New Jersey coast occurred during the afternoon of the 13th. An ocean wave associated with it injured a father and his son at Barnegat Inlet (Ocean County). The tidal departure caused by the meteotsunami ranged from three inches to one foot along the New Jersey coast, but some rough surf and higher waves occurred at the time of its occurrence.||The meteotsunami was believed induced by a weak end derecho that moved off the New Jersey coast at about 11 a.m. EDT on the morning of the 13th. The surface pressure fluctuation caused by this phenomenon was believed to have triggered it. The worst reported incident with the meteotsunami occurred in Ocean County at Barnegat Inlet at around 330 p.m. EDT on the 13th. A man was spear fishing near the mouth of Barnegat Inlet, just south of a submerged northern breakwater.  The outgoing tide (high tide was at about Noon EDT) was amplified by strong currents which carried divers over the submerged breakwater (normally 3-4 feet deep). This strong outrush continued for about two minutes and eventually the rocks in the submerged breakwater were exposed.  At this point, the eyewitness noticed a large wave coming in, approximately six feet peak-to-trough and spanned across the inlet. The upper two feet of the wave was breaking. This wave occurred in conjunction with a reversal of the current such that even though the tide was receding, a strong surge was entering the inlet. This surge carried the divers back over the submerged reef and into the inlet from where they were rescued. On the south jetty, three people were swept off the rocks which were 5 to 6 feet above sea level at the time into the ocean on the beach side of the jetty.  A father and son were injured and required medical treatment.  Both made it to shore on their own. The father suffered rib injuries and a punctured lung and was flown by helicopter to Jersey South Hospital. The 10-year-old son suffered a cut leg and cheek and was taken by ambulance  to Southern Ocean Medical Center.  The ambulance the boy was in, was involved in a traffic accident on the way to the hospital. The driver was injured, but the boy was not hurt further in the crash. There was no more strong wave activity after about five minutes. ||Other meteotsunamis have occurred along the east coast in Boothbay Harbor. Maine in 2008 and in Daytona Beach, Florida in 1992.",30
457966,EASTERN ATLANTIC (ZONE), ,06/13/2013,1430,Tsunami, , ,0,0,0,0,NJ,EST-5, ,74076,Z,25,PHI,0,0,WLON, , , , , , , , ,06/13/2013,1530, , , , ,"","A meteotsunami believed to have been caused by the passing of a weak end derecho off the New Jersey coast occurred during the afternoon of the 13th. An ocean wave associated with it injured a father and his son at Barnegat Inlet (Ocean County). The tidal departure caused by the meteotsunami ranged from three inches to one foot along the New Jersey coast, but some rough surf and higher waves occurred at the time of its occurrence.||The meteotsunami was believed induced by a weak end derecho that moved off the New Jersey coast at about 11 a.m. EDT on the morning of the 13th. The surface pressure fluctuation caused by this phenomenon was believed to have triggered it. The worst reported incident with the meteotsunami occurred in Ocean County at Barnegat Inlet at around 330 p.m. EDT on the 13th. A man was spear fishing near the mouth of Barnegat Inlet, just south of a submerged northern breakwater.  The outgoing tide (high tide was at about Noon EDT) was amplified by strong currents which carried divers over the submerged breakwater (normally 3-4 feet deep). This strong outrush continued for about two minutes and eventually the rocks in the submerged breakwater were exposed.  At this point, the eyewitness noticed a large wave coming in, approximately six feet peak-to-trough and spanned across the inlet. The upper two feet of the wave was breaking. This wave occurred in conjunction with a reversal of the current such that even though the tide was receding, a strong surge was entering the inlet. This surge carried the divers back over the submerged reef and into the inlet from where they were rescued. On the south jetty, three people were swept off the rocks which were 5 to 6 feet above sea level at the time into the ocean on the beach side of the jetty.  A father and son were injured and required medical treatment.  Both made it to shore on their own. The father suffered rib injuries and a punctured lung and was flown by helicopter to Jersey South Hospital. The 10-year-old son suffered a cut leg and cheek and was taken by ambulance  to Southern Ocean Medical Center.  The ambulance the boy was in, was involved in a traffic accident on the way to the hospital. The driver was injured, but the boy was not hurt further in the crash. There was no more strong wave activity after about five minutes. ||Other meteotsunamis have occurred along the east coast in Boothbay Harbor. Maine in 2008 and in Daytona Beach, Florida in 1992.",31
457965,EASTERN OCEAN (ZONE), ,06/13/2013,1430,Tsunami, , ,0,2,0,0,NJ,EST-5, ,74076,Z,26,PHI,0,0,Newspaper, , , , , , , , ,06/13/2013,1500, , , , ,"","A meteotsunami believed to have been caused by the passing of a weak end derecho off the New Jersey coast occurred during the afternoon of the 13th. An ocean wave associated with it injured a father and his son at Barnegat Inlet (Ocean County). The tidal departure caused by the meteotsunami ranged from three inches to one foot along the New Jersey coast, but some rough surf and higher waves occurred at the time of its occurrence.||The meteotsunami was believed induced by a weak end derecho that moved off the New Jersey coast at about 11 a.m. EDT on the morning of the 13th. The surface pressure fluctuation caused by this phenomenon was believed to have triggered it. The worst reported incident with the meteotsunami occurred in Ocean County at Barnegat Inlet at around 330 p.m. EDT on the 13th. A man was spear fishing near the mouth of Barnegat Inlet, just south of a submerged northern breakwater.  The outgoing tide (high tide was at about Noon EDT) was amplified by strong currents which carried divers over the submerged breakwater (normally 3-4 feet deep). This strong outrush continued for about two minutes and eventually the rocks in the submerged breakwater were exposed.  At this point, the eyewitness noticed a large wave coming in, approximately six feet peak-to-trough and spanned across the inlet. The upper two feet of the wave was breaking. This wave occurred in conjunction with a reversal of the current such that even though the tide was receding, a strong surge was entering the inlet. This surge carried the divers back over the submerged reef and into the inlet from where they were rescued. On the south jetty, three people were swept off the rocks which were 5 to 6 feet above sea level at the time into the ocean on the beach side of the jetty.  A father and son were injured and required medical treatment.  Both made it to shore on their own. The father suffered rib injuries and a punctured lung and was flown by helicopter to Jersey South Hospital. The 10-year-old son suffered a cut leg and cheek and was taken by ambulance  to Southern Ocean Medical Center.  The ambulance the boy was in, was involved in a traffic accident on the way to the hospital. The driver was injured, but the boy was not hurt further in the crash. There was no more strong wave activity after about five minutes. ||Other meteotsunamis have occurred along the east coast in Boothbay Harbor. Maine in 2008 and in Daytona Beach, Florida in 1992.",32
