EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5575181,LEVY (ZONE), ,01/09/1996,100,Frost/Freeze, , ,0,0,0,0,FL,EST, ,2049207,Z,39,TBW,0,0, , , , , , , , , ,01/09/1996,900, , , , ,"","In Pasco county, temperatures as low as 22 degrees for up to six hours caused minor damage to the dormant citrus crop.  However, the duration of temperatures below freezing caused an electrical overload at the Withlacoochee River Electric Co-op which eliminated service to nearly 4,500 customers from New Port Richey to Zephyrhills.

In Hernando county, temperatures in the low 20's for up to eight hours caused an electric overload at the Withlacoochee River Electric Co-op which eliminated service to nearly 8,000 homeowners in Weeki Wachee and Timber Pines for two hours.

In Hillsborough county, several tropical fish farms lost over 50 percent of their harvest due to temperatures in the middle 20's for up to six hours.  The estimated loss to tropical farms was 5.5 million dollars.  Much of the tomato crop in southern Hillsborough county was also severely damaged by the freeze.  Total estimated crop damage in Hillsborough county was two million dollars.

In Lee county, 75 acres of squash, and 400 acres of cucumbers where killed by up to eight hours of sub-freezing temperatures.",11
5575193,LEE (ZONE), ,01/09/1996,100,Frost/Freeze, , ,0,0,250000,0,FL,EST, ,2049207,Z,65,TBW,0,0, , , , , , , , , ,01/09/1996,900, , , , ,"","In Pasco county, temperatures as low as 22 degrees for up to six hours caused minor damage to the dormant citrus crop.  However, the duration of temperatures below freezing caused an electrical overload at the Withlacoochee River Electric Co-op which eliminated service to nearly 4,500 customers from New Port Richey to Zephyrhills.

In Hernando county, temperatures in the low 20's for up to eight hours caused an electric overload at the Withlacoochee River Electric Co-op which eliminated service to nearly 8,000 homeowners in Weeki Wachee and Timber Pines for two hours.

In Hillsborough county, several tropical fish farms lost over 50 percent of their harvest due to temperatures in the middle 20's for up to six hours.  The estimated loss to tropical farms was 5.5 million dollars.  Much of the tomato crop in southern Hillsborough county was also severely damaged by the freeze.  Total estimated crop damage in Hillsborough county was two million dollars.

In Lee county, 75 acres of squash, and 400 acres of cucumbers where killed by up to eight hours of sub-freezing temperatures.",12
5575184,HERNANDO (ZONE), ,01/09/1996,100,Frost/Freeze, , ,0,0,0,0,FL,EST, ,2049207,Z,48,TBW,0,0, , , , , , , , , ,01/09/1996,900, , , , ,"","In Pasco county, temperatures as low as 22 degrees for up to six hours caused minor damage to the dormant citrus crop.  However, the duration of temperatures below freezing caused an electrical overload at the Withlacoochee River Electric Co-op which eliminated service to nearly 4,500 customers from New Port Richey to Zephyrhills.

In Hernando county, temperatures in the low 20's for up to eight hours caused an electric overload at the Withlacoochee River Electric Co-op which eliminated service to nearly 8,000 homeowners in Weeki Wachee and Timber Pines for two hours.

In Hillsborough county, several tropical fish farms lost over 50 percent of their harvest due to temperatures in the middle 20's for up to six hours.  The estimated loss to tropical farms was 5.5 million dollars.  Much of the tomato crop in southern Hillsborough county was also severely damaged by the freeze.  Total estimated crop damage in Hillsborough county was two million dollars.

In Lee county, 75 acres of squash, and 400 acres of cucumbers where killed by up to eight hours of sub-freezing temperatures.",13
5574019,SUMTER (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,0,FL,EST, ,2049527,Z,43,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",14
5574170,CHARLOTTE (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,3100000,FL,EST, ,2049527,Z,62,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",15
5574021,PASCO (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,0,FL,EST, ,2049527,Z,49,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",16
5574022,HILLSBOROUGH (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,14000000,FL,EST, ,2049527,Z,51,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",17
5574024,MANATEE (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,2000000,FL,EST, ,2049527,Z,55,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",18
5574026,HIGHLANDS (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,0,FL,EST, ,2049527,Z,57,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",19
5574025,HARDEE (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,500000,FL,EST, ,2049527,Z,56,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",20
5574023,POLK (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,0,FL,EST, ,2049527,Z,52,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",21
5574169,DE SOTO (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,500000,FL,EST, ,2049527,Z,61,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",22
5574171,LEE (ZONE), ,02/05/1996,100,Frost/Freeze, , ,0,0,0,14000000,FL,EST, ,2049527,Z,65,TBW,0,0, , , , , , , , , ,02/05/1996,800, , , , ,"","A severe freeze caused significant loss of winter fresh fruits and vegetables as far south as Lee county.  Temperatures dropped into the middle 20's for up to six to eight hours over most parts of West Central and Southwest Florida.

In Lee county, 80 to 100 percent of planted tomatoes, peppers, summer squash, winter squash, cucumbers, eggplant, sweet corn and watermelon was severely damaged by the freeze.  Damage from the freeze in Lee county to vegetable crops was estimated at $14 million dollars.

In eastern Hillsborough and northern Manatee counties, sensitive strawberry crops suffered 50 to 60 percent loss of mature berries with damage estimated at $13 million dollars.  Most of the crop damage occurred in the Plant City area of Hillsborough county.

Another $2 million dollars in tomato losses were reported in southern Hillsborough and northern Manatee counties from exposure to sub-freezing temperatures in the middle 20s for up to eight hours.

In Charlotte county, nearly 80 percent of the watermelon crop was damaged from the freeze with an estimated loss of 3.1 million dollars.

In DeSoto county, 100 percent of the cabbage crop was lost to the freeze which produced an estimated loss of a half a million dollars worth of damage.

In Hardee county, nearly 75 percent of the blueberry crop was damaged by the freeze as temperatures dropped into the low to middle 20s for durations of up to eight hours.  Estimated crop damage was half a million dollars in Hardee county.",23
