EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5541461,HASKELL CO.,ROCHESTER,03/14/1996,1200,Wildfire, , ,0,0,0,0,TX,CST, ,2029281,C,207,FWD,0,0, , , , , , , , ,ROCHESTER,03/14/1996,2200, , , , ,"","Dormant winter vegetation and antecedent dry conditions over the area contributed to several large grass fires that burned 20,000 acres. Low humidities and strong winds also contributed to the fires.",11
5540626,MIAMI-DADE CO.,(MIA)MIAMI INTL,03/23/1996,1200,Wildfire, , ,0,0,0,0,FL,EST, ,2403611,C,86,MFL,0,0, , , , ,12,SSW,12,SSW,(MIA)MIAMI INTL,03/24/1996,1200, , , , ,"","A 100-acre brush fire caused the evacuation of Metro Zoo for a 24 hour period. No animals were injured.",12
5554914,CLARKE CO.,ALL,04/25/1996,1100,Wildfire, , ,0,0,0,750000,VA,EST, ,2035518,C,43,LWX,0,0, , , , , , , , ,ALL,04/28/1996,2300, , , , ,"","Prolonged dry weather, combined with several breezy days in March and April, set the stage for scattered wildfires across portions of Virginia's Shenandoah Valley.  A particularly active period occurred late on the 23rd, when persistent high winds buffeted the area, initially ahead of a strong cold front and moreso behind the front.

Fires may have ensued early on the 24th, and were full-blown on the 25th.  Countywide, a total of 760 acres burned in three separate fires.  Two large fires occurred on the 25th and 28th, respectively.",13
5554917,NELSON CO.,ALL,04/25/1996,1100,Wildfire, , ,0,0,0,37500,VA,EST, ,2035521,C,125,LWX,0,0, , , , , , , , ,ALL,04/25/1996,2300, , , , ,"","Several forest fires were ignited across the northern and central Shenandoah Valley near the end of April, a result of continued dry and breezy weather.  The stage was set for fire initiation on the 23rd, when strong winds developed ahead of and behind a vigorous cold front.

The fires likely began early on the 24th, and reached their maximum intensity between the 25th and 28th.  In Madison Co, a moderate-sized fire burned 30 acres on the 25th.",14
5554916,CLARKE CO.,ALL,04/25/1996,1100,Wildfire, , ,0,0,0,750000,VA,EST, ,2035520,C,43,LWX,0,0, , , , , , , , ,ALL,04/28/1996,2300, , , , ,"","Several forest fires were ignited across the northern and central Shenandoah Valley near the end of April, a result of continued dry and breezy weather.  The stage was set for fire initiation on the 23rd, when strong winds developed ahead of and behind a vigorous cold front.

The fires likely began early on the 24th, and reached their maximum intensity between the 25th and 28th.  In Clarke Co, 760 acres burned, with one fire on the 25th and another on the 28th producing the majority of damage.",15
5554915,NELSON CO.,ALL,04/25/1996,1100,Wildfire, , ,0,0,0,37500,VA,EST, ,2035519,C,125,LWX,0,0, , , , , , , , ,ALL,04/25/1996,2200, , , , ,"","",16
5547478,SOCORRO CO.,SAN MARCIAL,04/25/1996,1300,Wildfire, , ,0,0,0,0,NM,MST, ,2031422,C,53,ABQ,0,0, , , , ,1,E,1,E,SAN MARCIAL,04/28/1996,1800, , , , ,"","",17
5547477,SANDOVAL CO.,FRIJOLES,04/25/1996,2020,Wildfire, , ,0,0,0,0,NM,MST, ,2031421,C,43,ABQ,0,0, , , , ,6,W,6,W,FRIJOLES,04/30/1996,2359, , , , ,"","Winds and extremely dry conditions on the 26th and 27th exacerbated small fires into a ranging firestorms which grew from less than several hundred acres to 2000-3000 acres in less than 6 hours. The Dome Fire, south of Los Alamos, was sparked by embers from an unattended camp fire on the 25th. By early afternoon of the 26th the fire had spread to about 200 acres. The fire then intensified explosively during the mid and late afternoon in low humidity of 5 percent and gusty winds of 25 to 35 mph to engulf 3500 acres by early evening. Erratic and gusty winds fanned the flames throughout the night and on through the 27th. The Dome Fire spread to over 14000 acres by the 28th but slowed considerably in cooler temperatures and light winds which allowed aerial tanker attack and effective backfires on the 29th and 30th. At the peak, over 1000 fire fighters with 11 planes and helicopters were used to fight the Dome blaze and cost estimates for fire control had reached $4 million. No structures or houses were lost, but several remote Indian artifact sites were damage when the fire raced into western areas of the Bandelier National Monument. Two other human caused fires northwest of Raton and south of Socorro were also whipped out of control by dry, gusty winds. Each consumed about 2500 acres.",18
5547479,COLFAX CO.,RATON,04/27/1996,1500,Wildfire, , ,0,0,0,0,NM,MST, ,2031423,C,7,ABQ,0,0, , , , ,5,NE,5,NE,RATON,04/28/1996,1800, , , , ,"","",19
5549398,VENTURA CO.,FILLMORE,04/28/1996,1400,Wildfire, , ,0,2,0,0,CA,PST, ,2030635,C,111,LOX,0,0, , , , , , , , ,FILLMORE,04/30/1996,2359, , , , ,"","Dry, gusty Santa Ana winds helped fuel a fire in the Los Padres National Forest. A low voltage electrical line failed, igniting the 
blaze. Over 10,000 acres were burned. Two firefighters were injured 
during the fire. By the end of the month, the fire was about 40 percent contained.",20
5549399,RIVERSIDE CO.,RUBIDOUX,04/29/1996,900,Wildfire, , ,0,0,0,0,CA,PST, ,2030636,C,65,LOX,0,0, , , , , , , , ,RUBIDOUX,04/30/1996,1100, , , , ,"","Santa Ana winds helped spread a fire in Riverside county. Over 300
acres of land was burned with one home destroyed.",21
5547369,COCONINO CO.,FLAGSTAFF,04/30/1996,1130,Wildfire, , ,0,0,0,0,AZ,MST, ,2030349,C,5,FGZ,0,0, , , , ,11,NE,11,NE,FLAGSTAFF,04/30/1996,2359, , , , ,"","A wildfire, named the "Slate Fire", was human-caused but wind-driven.  The fire grew to over 200 acres in less than two hours.  No structures were damaged, but a total of 275 acres of timber were destroyed.  The fire was controlled on May 1.",22
5545326,VENTURA CO.,FILLMORE,05/01/1996,0,Wildfire, , ,0,3,0,500000,CA,PST, ,2032515,C,111,LOX,0,0, , , , , , , , ,FILLMORE,05/03/1996,1800, , , , ,"","Hot and dry conditions, produced by offshore winds, continued to fuel a fire in the Los Padres National Forest. The fire, which ignited in late April, destroyed one mobile home and scorched numerous citrus and avocado orchards. In addition, several firefighters were injured.",23
5545942,COCONINO CO.,FLAGSTAFF,05/01/1996,0,Wildfire, , ,0,0,0,0,AZ,MST, ,2032592,C,5,FGZ,0,0, , , , ,11,N,11,N,FLAGSTAFF,05/01/1996,1800, , , , ,"","The Slate Fire was human-caused, but wind driven.  The fire began on April 30 and was controlled on May 1.  No structures were damaged, but 275 acres of timber were destroyed.",24
5545940,COCONINO CO.,FLAGSTAFF,05/04/1996,1330,Wildfire, , ,0,0,0,0,AZ,MST, ,2032590,C,5,FGZ,0,0, , , , ,1,NE,1,NE,FLAGSTAFF,05/08/1996,1800, , , , ,"","A wildfire, called the Side Fire, was human-caused and wind-driven. Over 200 recidents were evacuated when the fire moved within 200 feet of 2 subdivisions in east Flagstaff.  No homes were damaged, but 320 acres were burned.",25
5551860,TAOS CO.,LAMA,05/06/1996,1200,Wildfire, , ,0,0,1500000,0,NM,MST, ,2037272,C,55,ABQ,0,0, , , , , , , , ,LAMA,05/11/1996,1800, , , , ,"","An escaped trash fire developed into a wind-driven raging forest fire exacerbated by hot temperatures and some of the driest fuel moisture conditions in 30 years. The fire exhibited extreme behavior and had consumed nearly 7000 acres of national forest within the first 24 hours. The fire destroyed over 30 structures and forced evacuations at both Questa and Red River.",26
5545327,RIVERSIDE CO.,RIVERSIDE,05/11/1996,1600,Wildfire, , ,0,0,0,0,CA,PST, ,2032516,C,65,LOX,0,0, , , , , , , , ,RIVERSIDE,05/12/1996,1000, , , , ,"","On Mother's Day, hot Santa Ana winds helped fuel a brush fire near the University of California at Riverside. The fire burned over 300 acres, including property owned by Kappa Alpha fraternity. Three cars and two mobile homes were destroyed.",27
5545941,COCONINO CO.,FLAGSTAFF,05/18/1996,1430,Wildfire, , ,0,0,0,0,AZ,MST, ,2032591,C,5,FGZ,0,0, , , , ,10,N,10,N,FLAGSTAFF,05/25/1996,1800, , , , ,"","A wildfire, called the Horseshoe Fire, began at the sight of an old slashpile burn and was driven by gradient winds, estimated at 60 mph.  In 7 days the Horseshoe Fire destroyed 8650 acres of public and private land.  No damage estimate was available.",28
5544033,CK INLT SUSITNA(C) / HOMER(C) CO.,BIG LAKE,06/02/1996,0,Wildfire,32, ,0,0,10000000,0,AK,AST, ,2032318,C,18,AFC,0,0, , , , , , , , ,BIG LAKE,06/12/1996,0, , , , ,"","Apparent fire works touched off one of the most expensive fires to affect the state.  On June 2nd, a small fire began.  It "blew up" on Sunday at around 1030 pm as brisk north winds developed (very unusual for this time of year).  Gusty north winds turned to the northeast then southeast during the next several days.  The fire burned across 37,330 acres of land...much of it in the Big Lake area where many recreational homes, cabins and businesses are/were located. The fire was named "Miller's Reach", however due to its proximity to the Lake, quickly became known as the "Big Lake" fire.  It was finally contained late on Monday, June 10th...after causing an estimated 10 million dollars damage to structures.",29
5544034,CK INLT SUSITNA(C) / HOMER(C) CO.,TUSTUMENA LK,06/07/1996,0,Wildfire, , ,0,0,0,0,AK,AST, ,2032319,C,18,AFC,0,0, , , , , , , , ,TUSTUMENA LK,06/12/1996,0, , , , ,"","Another fire of unknown origins, developed near Tustumena Lake on the Kenai Peninsula on June 7.  It became known as the "Crooked Creek" fire...and, as of June 12, had burned around 23,000 acres.",30
5552996,YAVAPAI CO.,COUNTYWIDE,06/20/1996,1200,Wildfire, , ,0,0,0,0,AZ,MST, ,2036436,C,25,FGZ,0,0, , , , , , , , ,COUNTYWIDE,06/30/1996,2359, , , , ,"","Wildfire outbreak described in Coconino County entry.",31
5552995,NAVAJO CO.,COUNTYWIDE,06/20/1996,1200,Wildfire, , ,0,0,0,0,AZ,MST, ,2036435,C,17,FGZ,0,0, , , , , , , , ,COUNTYWIDE,06/30/1996,2359, , , , ,"","Wildfire outbreak described in Coconino County entry.",32
5552994,GILA CO.,COUNTYWIDE,06/20/1996,1200,Wildfire, , ,0,0,0,0,AZ,MST, ,2036434,C,7,FGZ,0,0, , , , , , , , ,COUNTYWIDE,06/30/1996,2359, , , , ,"","Wildfire outbreak described in Coconino County entry.",33
5552993,COCONINO CO.,COUNTYWIDE,06/20/1996,1200,Wildfire, , ,0,0,0,0,AZ,MST, ,2036433,C,5,FGZ,0,0, , , , , , , , ,COUNTYWIDE,06/30/1996,2359, , , , ,"","Wildfire outbreak. Two days of numerous dry thunderstorms, June 20 and 21, started over 120 lightning-caused fires. By the end of June, over 82,000 acres of private and public land was burned. Most were controlled by June 23, but several burned through the end of June until July 6 when the first significant rain occurred. The most significant wildfires were:
BRIDGER KNOLLS/JUMP Fire: started at 1700, 06/20, controlled 07/06. Acres burned by end of June: 53,500, on the Northern Rim of the Grand Canyon.
HOCHDERFFER FIRE: started 06/20, controlled 07/03. Total acres burned: 16,400. Twelve miles NW of Flagstaff.
POT FIRE: started 06/20, controlled 06/26. Total acres burned: 7000. Ten miles NE of Sedona.
COTTONWOOD FIRE: started 06/20, controlled  06/25. One mile south of Pinedale. Total acres burned: 1586.",34
5552997,APACHE CO.,COUNTYWIDE,06/20/1996,1200,Wildfire, , ,0,0,0,0,AZ,MST, ,2036437,C,1,FGZ,0,0, , , , , , , , ,COUNTYWIDE,06/30/1996,2359, , , , ,"","Wildfire outbreak described in Coconino County entry.",35
5558712,ELMORE CO.,12SE GLENNS FERRY,07/03/1996,1400,Wildfire, , ,0,0,0,0,ID,MST, ,2042911,C,39,BOI,0,0, , , , , , , , ,12SE GLENNS FERRY,07/03/1996,2000, , , , ,"","Eight wildfires were started due to lightning.  The largest fire was 30,000 acres 12 miles southeast of Glenn's Ferry.  Damage estimates were not yet available.",36
5568109,LINCOLN CO.,DIETRICH,07/03/1996,1900,Wildfire, , ,0,0,0,0,ID,MST, ,2044298,C,63,PIH,0,0, , , , , , , , ,DIETRICH,07/03/1996,1900, , , , ,"","Lightning ignited a rangeland fire near Dietrich in Lincoln County.",37
5568261,BLAINE CO.,PICABO,07/25/1996,1600,Wildfire, , ,0,0,0,0,ID,MST, ,2044300,C,13,PIH,0,0, , , , , , , , ,PICABO,07/25/1996,1600, , , , ,"","The Picabo and Queen's Crown Fires north of Picabo were caused by lightning.",38
5568111,BLAINE CO.,BELLEVUE,07/25/1996,1600,Wildfire, , ,0,0,0,0,ID,MST, ,2044299,C,13,PIH,0,0, , , , ,3,SW,3,SW,BELLEVUE,07/25/1996,1600, , , , ,"","Lightning caused a 150 acre fire (Glendale Fire) southwest of Bellevue.",39
5568110,LINCOLN CO.,GOODING,07/25/1996,1600,Wildfire, , ,0,0,0,0,ID,MST, ,1017970,C,63,PIH,0,0, , , , ,6,E,6,E,GOODING,07/25/1996,1600, , , , ,"","Lightning caused an 8 acre fire about 6 miles east of Gooding.",40
5575790,CALAVERAS CO.,T-C RANGER UNIT, CDF,08/12/1996,900,Wildfire, , ,0,0,0,0,CA,PST, ,2055490,C,9,STO,0,0, , , , , , , , ,T-C RANGER UNIT, CDF,08/19/1996,1700, , , , ,"","Lightning started the "Keystone" fire that burned in the jurisdiction of the Tuolumne-Calaveras Ranger Unit of the California Department of Forestry. This wildfire destroyed 20 homes and damaged 7 others. It burned 7000 acres.",41
5568091,MEAGHER CO.,WHITE SULPHUR SPGS,08/12/1996,1100,Wildfire, , ,0,0,0,0,MT,MST, ,2044280,C,59,TFX,0,0, , , , ,23,N,23,N,WHITE SULPHUR SPGS,08/13/1996,1100, , , , ,"","Sparks from a logging operation in the Little Belt mountains started a forest fire.  Very dry conditions and strong winds caused the fire to expand quickly.  By noon the next day, 2600 acres had been burned.  $250,000 worth of logging equipment was destroyed when the fire initially blew up.  The fire continued to burn for several days, but lighter winds and fire-fighting efforts kept the fire from spreading any further.  The town of Neihart was threatened, but suffered no damage.",42
5572320,LANE CO.,OAKRIDGE,08/13/1996,330,Wildfire, , ,0,0,0,0,OR,PST, ,2049268,C,39,PQR,0,0, , , , ,6,N,6,N,OAKRIDGE,08/31/1996,2355, , , , ,"","On the morning of August 13th lightning triggered 37 forest fires in the Willamette National Forest near Oakridge, Oregon. These fires, known as the South Zone Complex, burned 3700 acres and smoldered for 4 weeks before being declared out on September 9.",43
5566260,CANYON CO.,SEVERAL,08/13/1996,1800,Wildfire, , ,0,0,0,0,ID,MST, ,2045209,C,27,BOI,0,0, , , , , , , , ,SEVERAL,08/13/1996,2000, , , , ,"","",44
5566262,GEM CO.,ESE EMMETT,08/13/1996,1800,Wildfire, , ,0,0,0,0,ID,MST, ,2045211,C,45,BOI,0,0, , , , , , , , ,ESE EMMETT,08/13/1996,2000, , , , ,"","",45
5566261,PAYETTE CO.,SEVERAL,08/13/1996,1800,Wildfire, , ,0,0,0,0,ID,MST, ,2045210,C,75,BOI,0,0, , , , , , , , ,SEVERAL,08/13/1996,2000, , , , ,"","Thunderstorms with frequent lightning and strong wind set off several fires and downed powerlines.  Wind gusting to 60 miles per hour downed lines in Meridian causing a power outage.  Ligtning and wind started 12 fires in Canyon county, 6-7 fires in Payette county, and 13 fires in Gem county.  Damage amounts were unavailable.",46
5575788,TUOLUMNE CO.,STANISLAUS NAT. FOR.,08/14/1996,730,Wildfire, , ,0,0,0,0,CA,PST, ,2055489,C,109,STO,0,0, , , , , , , , ,STANISLAUS NAT. FOR.,08/31/1996,1800, , , , ,"","Lightning started the Rogge wildfire in the Stanislaus National Forest along the Tuolumne River.  The wildfire took two weeks to get under control, burning 23,200 acres.",47
5575789,TUOLUMNE CO.,YOSEMITE NAT. PARK,08/14/1996,800,Wildfire, , ,0,0,0,0,CA,PST, ,1030064,C,109,STO,0,0, , , , , , , , ,YOSEMITE NAT. PARK,09/12/1996,1800, , , , ,"","Lightning caused a wildfire known as the Ackerson Complex fire.  The fire burned 61,070 acres.  
August was the worst month of the year for wildfire in California.  In 1996, 232,984 acres burned throughout the state, or 90 percent greater than the normal acreage of 122,362 acres.",48
5538156,MONTEZUMA CO.,MESA VERDE NATL PARK,08/17/1996,1900,Wildfire, , ,0,0,50000,0,CO,MST, ,2404196,C,83,GJT,0,0, , , , , , , , ,MESA VERDE NATL PARK,08/17/1996,1900, , , , ,"","Known as the Chapin 5 Fire, this blaze was the most destructive fire in the 90-year history of Mesa Verde National Park.  The fire was evidently started by a lightning strike.  It is believed that the fire smoldered for nearly 24 hours before erupting into a major blaze.  The fire spread across nearly 5000 acres of pinyon pine and juniper forests, damaging park roads and destroying guard rails, telephone poles, and telephone lines.  724 firefighters from 10 states fought the blaze.  The fire was contained on August 22, 1996.",49
5572321,LANE CO.,OAKRIDGE,08/24/1996,0,Wildfire, , ,0,0,1700000,0,OR,PST, ,2049269,C,39,PQR,0,0, , , , ,17,E,17,E,OAKRIDGE,08/31/1996,2355, , , , ,"","On August 24th lightning caused a series of forest fires, known as the Moolack Complex, in the Willamette National Forest east of Oakridge. 11,375 acres were burned with 1.7 million dollars in damage to campgrounds and timber interests. The fire smoldered for almost 2 months before it was declared out on October 16.",50
5566267,MALHEUR CO.,VALE DISTRICT,08/26/1996,1730,Wildfire, , ,0,0,0,0,OR,PST, ,2045216,C,45,BOI,0,0, , , , , , , , ,VALE DISTRICT,08/26/1996,1930, , , , ,"","Winds gusting to 60 miles an hour ripped through Southeast Oregon in Malheur county downing power lines and trees.  Shingles were also blown off of several roofs.  In the Vale District around 26000 acres burned due to lightning strikes.",51
5572324,LANE CO.,OAKRIDGE,09/01/1996,0,Wildfire, , ,0,0,1700000,0,OR,PST, ,2049271,C,39,PQR,0,0, , , , ,17,E,17,E,OAKRIDGE,09/30/1996,2359, , , , ,"","The Moolack Fire Complex was started by lightning on August 24th and burned throughout the month of September. The fire was declared out on October 16.",52
5572325,LANE CO.,OAKRIDGE,09/01/1996,0,Wildfire, , ,0,0,0,0,OR,PST, ,2049272,C,39,PQR,0,0, , , , ,6,N,6,N,OAKRIDGE,09/09/1996,2355, , , , ,"","The series of lightning caused fires known as the South Zone Complex was started on August 13th and continued to burn into September. The fires were declared out on September 9.",53
5563792,POWER CO.,AMERICAN FALLS,09/10/1996,1400,Wildfire, , ,0,0,0,0,ID,MST, ,2047735,C,77,PIH,0,0, , , , ,18,W,18,W,AMERICAN FALLS,09/10/1996,1400, , , , ,"","Lightning caused the Wapi Fire which burned an estimated 10,000 acres in western Power County.",54
5563793,CASSIA CO.,OAKLEY,09/10/1996,1400,Wildfire, , ,0,0,0,0,ID,MST, ,2047736,C,31,PIH,0,0, , , , ,5,E,5,E,OAKLEY,09/10/1996,1400, , , , ,"","Lightning started a fire in Spring Canyon near the Forest Service grounds east of Oakley.",55
5563789,POWER CO.,ABERDDEN,09/10/1996,1500,Wildfire, , ,0,0,0,0,ID,MST, ,2047732,C,77,PIH,0,0, , , , ,15,NW,15,NW,ABERDDEN,09/10/1996,1500, , , , ,"","Tuesday's lightning sparked a 7,000 acres fire northwest of Aberdeen.",56
5563788,ONEIDA CO.,HOLBROOK,09/10/1996,1500,Wildfire, , ,0,0,0,0,ID,MST, ,1021685,C,71,PIH,0,0, , , , , , , , ,HOLBROOK,09/10/1996,1500, , , , ,"","A dry lightning storm caused severl lightning fires in western Oneida County including the Buist Fire (300 acres), Harwood Canyon Fire (one acre) south of Rockland, the South Fork Fire (one acre) about 12 miles north of Holbrook and the Stump Hollow Fire (4 acres) seven miles northwest of Arbon.",57
5578331,MONTEREY CO.,CAMBRIA,10/07/1996,0,Wildfire, , ,0,3,4500000,1000000,CA,PST, ,2054630,C,53,MTR,0,0, , , , ,45,N,45,N,CAMBRIA,10/15/1996,1200, , , , ,"","The fire known as Wild Cattle Canyon Fire burned over 20,000 acres mostly in the Las Padres National Forest and Big Sur area. This fire lasted 7 days and was supported by an IMET from San Juaoquin Valley NWFO. 15 Federal, State, and local agencies provided as many as 2200 firefighters were on the fire.
Three Firefighter were injured from falling in the steep terrain. The cost in the firefight alone was $4.5 Million. 5 homes were distroyed. two vehicles,two travel trailers and nine outbuildings were distroyed. High temperatures proceeded the fires with a high of 102 in Monterey. Heavy fog caused problems because aircraft and helicopters could not operate over the very rugged terrain. A light drizzle finally came and aided the demise of the fire but also made the terrain very slippery and dangerous for firefighters.",58
5578493,MONTEREY CO.,BIG SUR,10/18/1996,700,Wildfire, , ,0,0,12300000,0,CA,PST, ,2054631,C,53,MTR,0,0, , , , ,2,S,2,S,BIG SUR,11/10/1996,800, , , , ,"","This fire known as the Big Sur fire began Oct 18 near Ventana Camp Park. Much of the fire occurred in the Ventana wilderness area. 2500 Fire fighter participated. 4400 acres were burned. light rain helped control fire. The cost of fighting the fire is estimated 12.3 million. 180 fire engines were used. 13 helicopters and 3 air tankers were used.",59
5564248,LOS ANGELES CO.,MALIBU,10/21/1996,800,Wildfire, , ,0,16,1500000,0,CA,PST, ,2048455,C,37,LOX,0,0, , , , , , , , ,MALIBU,10/27/1996,1800, , , , ,"","A wildfire...sparked by arcing power lines...burned over 13,000
acres of land between Calabasas and Malibu. Two seperate Santa
Ana wind events...with wind gusts up to 70 mph...helped spread the
flames toward the ocean through the week. Six homes...four mobile
homes and three vehicles were destroyed. Sixteen emergency
personnel were injured...including fourteen firefighters.",60
5564249,ORANGE CO.,LEMON HEIGHTS,10/21/1996,900,Wildfire, , ,0,0,3000000,0,CA,PST, ,2048456,C,59,LOX,0,0, , , , , , , , ,LEMON HEIGHTS,10/21/1996,2000, , , , ,"","Strong Santa Ana winds...gusting up to 71 mph...knocked down a
power transformer in the Lemon Heights area. As a result...a fire
began in the community. By the time the fire was extinguished...
twenty-nine homes were destroyed.",61
5576435,SAN DIEGO CO.,HARMONY GROVE,10/21/1996,1400,Wildfire,45, ,0,6,37400000,0,CA,PST, ,2055579,C,73,SGX,0,0, , , , , , , , ,HARMONY GROVE,10/25/1996,1800, , , , ,"Santa Ana winds averaging 30 mph, with gusts to 45, fanned the flames of three wildfires across San Diego County.  The first fire started in Harmony Grove, and quickly spread westward to eastern sections of Carlsbad and Encinitas, burning some 8,600 acres, destroying 125 homes, damaging 122 others, and seriously burning one man. Another fire broke out at 6:55 pm on the Rincon Indian Reservation, and spread to Valley Center, consuming 1,800 acres, and destroying six structures.  The largest fire began around 2:00 am on the 22nd, on desolate Otay Mountain, and spread to the Tijuana River in Mexico, burning over 14,000 acres, three radio towers, and six cows, before it was under control on the 25th.  In all, six people were injured, one critically by fire, 24,435 acres burned, and preliminary damages totaled 37.4 million dollars.","",62
